"linkName","link","price","currencyKM","status","city","size","numOfRooms","equipped","date","views","id","pricePerSquareMeter","numOfRooms2","cityShort","dateNew","count","cityCat","lat","long","country","capital","population","population_proper"
"Prodajem stan Stup Bulevar Stupska 6 A","https://www.olx.ba/artikal/50774551/prodajem-stan-stup-bulevar-stupska-6-a/",335000,TRUE,"novo","Ilidža",NA,"Četverosoban (4)","Namješten","01.12.2022.",1278,2073,NA,"4","Ilidža","2022-12-01",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Prodajem stan u Sarajevu -Alipašino polje","https://www.olx.ba/artikal/50834573/prodajem-stan-u-sarajevu-alipasino-polje/",143000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Jednoiposoban (1.5)","Nenamješten","06.12.2022.",824,2137,NA,"1.5","Sarajevo","2022-12-06",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Trosoban renoviran stan Ilidža Lužani","https://www.olx.ba/artikal/50828467/trosoban-renoviran-stan-ilidza-luzani/",255000,TRUE,"korišteno","Ilidža",NA,"Trosoban (3)","Polunamješten","05.12.2022.",518,2148,NA,"3","Ilidža","2022-12-05",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Veliki stan u centru grada kod Pivare","https://www.olx.ba/artikal/48385241/veliki-stan-u-centru-grada-kod-pivare/",288900,TRUE,"korišteno","Stari Grad",NA,"Trosoban (3)","Namješten","06.06.2022.",988,2158,NA,"3","Sarajevo","2022-06-06",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Dvoetažni stan Penthouse 204 m2 / Stup Izvor","https://www.olx.ba/artikal/48389433/total-pro-dvoetazni-stan-penthouse-204-m2-stup-izvor/",625000,TRUE,"korišteno","Ilidža",NA,"Četverosoban (4)","Namješten","06.06.2022.",3973,2159,NA,"4","Ilidža","2022-06-06",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Stan na Grbavici","https://www.olx.ba/artikal/49328998/stan-na-grbavici/",150000,TRUE,"korišteno","Novo Sarajevo",NA,"Dvosoban (2)","Namješten","19.08.2022.",3943,2188,NA,"2","Sarajevo","2022-08-19",248,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Mostar Balinovac","https://www.olx.ba/artikal/49435930/stan-mostar-balinovac/",220000,TRUE,"korišteno","Grad Mostar",NA,"Trosoban (3)","Namješten","27.08.2022.",4749,2202,NA,"3","Grad Mostar","2022-08-27",44,"Big Cities",43.3494,17.8125,"Bosnia And Herzegovina","minor",163067,104518
"Dvosoban stan sa 2 balkona","https://www.olx.ba/artikal/50779337/dvosoban-stan-sa-2-balkona/",120000,TRUE,"korišteno","Zenica",NA,"Dvosoban (2)","Nenamješten","02.12.2022.",1403,2219,NA,"2","Zenica","2022-12-02",70,"Big Cities",44.2039,17.9078,"Bosnia And Herzegovina","minor",70553,70553
"STAN CENTAR MARIN DVOR SARAJEVO","https://www.olx.ba/artikal/49960179/stan-centar-marin-dvor-sarajevo/",265000,TRUE,"korišteno","Sarajevo - Centar",NA,"Dvosoban (2)","Namješten","06.10.2022.",2289,2248,NA,"2","Sarajevo","2022-10-06",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Prodaja: Stan na Pofalićima","https://www.olx.ba/artikal/46746300/prodaja-stan-na-pofalicima/",159000,TRUE,"korišteno","Novo Sarajevo",NA,"Dvosoban (2)","Polunamješten","09.02.2022.",1841,2257,NA,"2","Sarajevo","2022-02-09",248,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/Stan 90 m²/Garaža/Soukbunar/Centar/Sarajevo","https://www.olx.ba/artikal/44246149/total-pro-stan-90-m-garaza-soukbunar-centar-sarajevo/",155000,TRUE,"korišteno","Sarajevo - Centar",NA,"Trosoban (3)","Namješten","12.08.2021.",2418,2280,NA,"3","Sarajevo","2021-08-12",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Prodaje se stan u Neumu","https://www.olx.ba/artikal/34162945/prodaje-se-stan-u-neumu/",185000,TRUE,"korišteno","Neum",NA,"Jednoiposoban (1.5)","Namješten","10.06.2019.",28981,2297,NA,"1.5","Neum","2019-06-10",4,"Others",42.9261,17.6167,"Bosnia And Herzegovina","minor",3236,3236
"Stan Foca","https://www.olx.ba/artikal/49461028/stan-foca/",92500,TRUE,"novo","Foča",NA,"Jednosoban (1)","Nenamješten","29.08.2022.",6286,2414,NA,"1","Foča","2022-08-29",2,"Others",43.5,18.7833,"Bosnia And Herzegovina","minor",12334,12334
"Nedovršen trosoban stan! 1 sprat!","https://www.olx.ba/artikal/50609797/nedovrsen-trosoban-stan-1-sprat/",150000,TRUE,"novo","Lukavac",NA,"Trosoban (3)","Nenamješten","20.11.2022.",552,2435,NA,"3","Lukavac","2022-11-20",18,"Others",44.5333,18.5333,"Bosnia And Herzegovina","minor",46731,46731
"AD COMPANY prodaje: Stan, Lukavica-Kasindol (1085)","https://www.olx.ba/artikal/47970700/ad-company-prodaje-stan-lukavica-kasindol-1085/",62000,TRUE,"korišteno","Lukavica",NA,"Dvosoban (2)","Namješten","04.05.2022.",8831,2443,NA,"2","Lukavica","2022-05-04",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"AD COMPANY prodaje: Stan, Marijin Dvor (923)","https://www.olx.ba/artikal/44651528/ad-company-prodaje-stan-marijin-dvor-923/",265000,TRUE,"korišteno","Sarajevo - Centar",NA,"Dvosoban (2)","Namješten","15.09.2021.",1572,2446,NA,"2","Sarajevo","2021-09-15",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Trosoban stan 83 m2 / Otes Ilidža","https://www.olx.ba/artikal/50578718/total-pro-trosoban-stan-83-m2-otes-ilidza/",230000,TRUE,"korišteno","Ilidža",NA,"Trosoban (3)","Nenamješten","18.11.2022.",304,2469,NA,"3","Ilidža","2022-11-18",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Stan 36,72 m2, Istočno Sarajevo","https://www.olx.ba/artikal/47788955/stan-36-72-m2-istocno-sarajevo/",84456,TRUE,"novo","Lukavica",NA,"Dvosoban (2)","Nenamješten","20.04.2022.",6643,2477,NA,"2","Lukavica","2022-04-20",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 56 m2, Novo Sarajevo","https://www.olx.ba/artikal/47986461/stan-56-m2-novo-sarajevo/",189900,TRUE,"korišteno","Novo Sarajevo",NA,"Dvosoban (2)","Namješten","05.05.2022.",6762,2478,NA,"2","Sarajevo","2022-05-05",248,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Dabrobosanska pogled na šetalište.","https://www.olx.ba/artikal/41699609/stan-dabrobosanska-pogled-na-setaliste/",197000,TRUE,"korišteno","Lukavica",NA,"Četverosoban (4)","Nenamješten","07.02.2021.",3136,2499,NA,"4","Lukavica","2021-02-07",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/Stan 98 m²/Timurhanova/Bistrik/Stari Grad","https://www.olx.ba/artikal/44756666/total-pro-stan-98-m-timurhanova-bistrik-stari-grad/",140000,TRUE,"korišteno","Stari Grad",NA,"Četverosoban (4)","Namješten","23.09.2021.",3889,2510,NA,"4","Sarajevo","2021-09-23",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan na Dobrinji","https://www.olx.ba/artikal/50514555/stan-na-dobrinji/",226000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Trosoban (3)","Namješten","14.11.2022.",939,2519,NA,"3","Sarajevo","2022-11-14",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan 75,60m2 u Bijeljini","https://www.olx.ba/artikal/49312406/stan-75-60m2-u-bijeljini/",204120,TRUE,"novo","Bijeljina",NA,"Trosoban (3)","Nenamješten","18.08.2022.",455,2522,NA,"3","Bijeljina","2022-08-18",90,"Big Cities",44.75,19.2167,"Bosnia And Herzegovina","minor",114663,114663
"ČETVEROSOBAN DVOETAŽNI STAN-109m2 pored Hotela Evropa","https://www.olx.ba/artikal/47578743/cetverosoban-dvoetazni-stan-109m2-pored-hotela-evropa/",335000,TRUE,"korišteno","Stari Grad",NA,"Četverosoban (4)","Namješten","05.04.2022.",474,2540,NA,"4","Sarajevo","2022-04-05",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan u Vitezu","https://www.olx.ba/artikal/43502607/stan-u-vitezu/",160000,TRUE,"korišteno","Vitez",NA,"Trosoban (3)","Namješten","13.06.2021.",3388,2580,NA,"3","Vitez","2021-06-13",1,"Others",44.1585,17.7885,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 76m2, Otoka","https://www.olx.ba/artikal/49375060/stan-76m2-otoka/",225000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Trosoban (3)","Nenamješten","23.08.2022.",2540,2586,NA,"3","Sarajevo","2022-08-23",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan, 27,13 m2, Stari Grad","https://www.olx.ba/artikal/47047421/stan-27-13-m2-stari-grad/",95226,TRUE,"korišteno","Stari Grad",NA,"Jednosoban (1)","Nenamješten","28.02.2022.",4032,2587,NA,"1","Sarajevo","2022-02-28",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan, 101 m2, Stari Grad","https://www.olx.ba/artikal/46273254/stan-101-m2-stari-grad/",269000,TRUE,"korišteno","Stari Grad",NA,"Trosoban (3)","Nenamješten","10.01.2022.",2322,2588,NA,"3","Sarajevo","2022-01-10",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan 39,43m2, Istočno Sarajevo","https://www.olx.ba/artikal/47789598/stan-39-43m2-istocno-sarajevo/",90689,TRUE,"novo","Lukavica",NA,"Dvosoban (2)","Nenamješten","20.04.2022.",6944,2589,NA,"2","Lukavica","2022-04-20",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 60 m2, Dobrinja","https://www.olx.ba/artikal/49541905/stan-60-m2-dobrinja/",159900,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Dvosoban (2)","Polunamješten","05.09.2022.",3660,2590,NA,"2","Sarajevo","2022-09-05",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan, 30 m2, Alipašino polje","https://www.olx.ba/artikal/50422294/stan-30-m2-alipasino-polje/",127000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Jednoiposoban (1.5)","Namješten","08.11.2022.",887,2601,NA,"1.5","Sarajevo","2022-11-08",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"STAN U BOSANSKOJ KRUPI - POVOLJNO!!!","https://www.olx.ba/artikal/26031120/stan-u-bosanskoj-krupi-povoljno/",42500,TRUE,"korišteno","Bosanska Krupa",NA,"Jednoiposoban (1.5)","Polunamješten","26.06.2017.",18251,2605,NA,"1.5","Bosanska Krupa","2017-06-26",1,"Others",44.8833,16.15,"Bosnia And Herzegovina","minor",29659,29659
"Stan, 53 m2, Ilidža","https://www.olx.ba/artikal/50405639/stan-53-m2-ilidza/",137800,TRUE,"korišteno","Ilidža",NA,"Dvosoban (2)","Polunamješten","07.11.2022.",1826,2613,NA,"2","Ilidža","2022-11-07",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/ Dvosoban stan 50 m2 / Dobrinja 3","https://www.olx.ba/artikal/50363202/total-pro-dvosoban-stan-50-m2-dobrinja-3/",137000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Dvosoban (2)","Nenamješten","04.11.2022.",3649,2629,NA,"2","Sarajevo","2022-11-04",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Centar Titova","https://www.olx.ba/artikal/44845121/stan-centar-titova/",400000,TRUE,"korišteno","Sarajevo - Centar",NA,"Četverosoban (4)","Nenamješten","30.09.2021.",1559,2640,NA,"4","Sarajevo","2021-09-30",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Prodaje se četvorosoban stan na Bistriku","https://www.olx.ba/artikal/50329600/prodaje-se-cetvorosoban-stan-na-bistriku/",185000,TRUE,"korišteno","Stari Grad",NA,"Četverosoban (4)","Namješten","02.11.2022.",569,2656,NA,"4","Sarajevo","2022-11-02",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan - centar grada","https://www.olx.ba/artikal/50256270/stan-centar-grada/",80000,TRUE,"korišteno","Bihać",NA,"Dvosoban (2)","Namješten","27.10.2022.",3428,2685,NA,"2","Bihać","2022-10-27",17,"Others",44.8167,15.8667,"Bosnia And Herzegovina","minor",43007,43007
"TOTAL PRO/ Trosoban stan 78 m2 / Lužani Ilidža","https://www.olx.ba/artikal/50236505/total-pro-trosoban-stan-78-m2-luzani-ilidza/",235000,TRUE,"korišteno","Ilidža",NA,"Trosoban (3)","Nenamješten","26.10.2022.",1462,2691,NA,"3","Ilidža","2022-10-26",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Stan Sarajevo - Centar","https://www.olx.ba/artikal/50116850/stan-sarajevo-centar/",259000,TRUE,"korišteno","Sarajevo - Centar",NA,"Četverosoban (4)","Namješten","18.10.2022.",1082,2740,NA,"4","Sarajevo","2022-10-18",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Ivanica-Ravno-62m2stan+18gpm+20tar+12vpm+bazen-TOP","https://www.olx.ba/artikal/47749606/stan-ivanica-ravno-62m2stan-plus18gpm-plus20tar-plus12vpm-plusbazen-top/",280000,TRUE,"novo","Ravno",NA,"Dvosoban (2)","Namješten","17.04.2022.",1669,2757,NA,"2","Ravno","2022-04-17",1,"Others",42.8874,17.9655,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 46 m2, Dobrinja","https://www.olx.ba/artikal/46956381/stan-46-m2-dobrinja/",115000,TRUE,"korišteno","Lukavica",NA,"Dvosoban (2)","Polunamješten","22.02.2022.",4454,2778,NA,"2","Lukavica","2022-02-22",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/ Stan/72 m²+33 m²/Velešići /Sarajevo","https://www.olx.ba/artikal/49965423/total-pro-stan-72-m-plus33-m-velesici-sarajevo/",185000,TRUE,"korišteno","Sarajevo - Centar",NA,"Dvosoban (2)","Polunamješten","06.10.2022.",913,2804,NA,"2","Sarajevo","2022-10-06",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/Dvosoban stan 55 m2 / Dobrinja","https://www.olx.ba/artikal/49878542/total-pro-dvosoban-stan-55-m2-dobrinja/",149000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Dvosoban (2)","Nenamješten","29.09.2022.",1677,2805,NA,"2","Sarajevo","2022-09-29",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/Jednosoban stan 40 m2 /Olimpijska/Mojmilo","https://www.olx.ba/artikal/49920508/total-pro-jednosoban-stan-40-m2-olimpijska-mojmilo/",158000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Jednosoban (1)","Polunamješten","03.10.2022.",2750,2821,NA,"1","Sarajevo","2022-10-03",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Pale 81m2","https://www.olx.ba/artikal/49418195/stan-pale-81m2/",110000,TRUE,"novo","Pale",NA,"Trosoban (3)","Nenamješten","26.08.2022.",1955,2830,NA,"3","Pale","2022-08-26",15,"Others",43.8167,18.5667,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/Stan 59 m²/Dobrinja IV/I.Sarajevo","https://www.olx.ba/artikal/47525176/total-pro-stan-59-m-dobrinja-iv-i-sarajevo/",149000,TRUE,"korišteno","Lukavica",NA,"Trosoban (3)","Polunamješten","02.04.2022.",5227,2836,NA,"3","Lukavica","2022-04-02",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 67 m2, Stari Grad","https://www.olx.ba/artikal/49831312/stan-67-m2-stari-grad/",360000,TRUE,"korišteno","Stari Grad",NA,"Četverosoban (4)","Polunamješten","26.09.2022.",497,2854,NA,"4","Sarajevo","2022-09-26",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/Stan 128 m²/Dvoetažni/Stup/Ilidža","https://www.olx.ba/artikal/41317526/total-pro-stan-128-m-dvoetazni-stup-ilidza/",325000,TRUE,"korišteno","Ilidža",NA,"Četverosoban (4)","Namješten","12.01.2021.",4379,2867,NA,"4","Ilidža","2021-01-12",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"Dvosoban stan - 58m2 - Vogošća, Rosulje","https://www.olx.ba/artikal/49771634/dvosoban-stan-58m2-vogosca-rosulje/",145000,TRUE,"korišteno","Vogošća",NA,"Dvosoban (2)","Nenamješten","21.09.2022.",2299,2877,NA,"2","Vogošća","2022-09-21",102,"Big Cities",43.9,18.35,"Bosnia And Herzegovina","minor",NA,NA
"Stan, 86 m2, Centar","https://www.olx.ba/artikal/47158129/stan-86-m2-centar/",350000,TRUE,"korišteno","Sarajevo - Centar",NA,"Dvosoban (2)","Polunamješten","08.03.2022.",1359,2916,NA,"2","Sarajevo","2022-03-08",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan, 41 m2, Stari Grad","https://www.olx.ba/artikal/47202975/stan-41-m2-stari-grad/",143910,TRUE,"korišteno","Stari Grad",NA,"Dvosoban (2)","Nenamješten","11.03.2022.",3296,2917,NA,"2","Sarajevo","2022-03-11",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Troiposoban stan 89 m2 / Dobrinja IV","https://www.olx.ba/artikal/47263102/total-pro-troiposoban-stan-89-m2-dobrinja-iv/",149000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Trosoban (3)","Nenamješten","15.03.2022.",5081,2919,NA,"3","Sarajevo","2022-03-15",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan, 53,17 m2, Stari Grad","https://www.olx.ba/artikal/47047581/stan-53-17-m2-stari-grad/",186626,TRUE,"korišteno","Stari Grad",NA,"Dvosoban (2)","Nenamješten","28.02.2022.",1298,2920,NA,"2","Sarajevo","2022-02-28",131,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan Novogradnja, 56 m2, Centar","https://www.olx.ba/artikal/47187998/stan-novogradnja-56-m2-centar/",263200,TRUE,"korišteno","Sarajevo - Centar",NA,"Trosoban (3)","Nenamješten","10.03.2022.",2271,2921,NA,"3","Sarajevo","2022-03-10",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Prodajem stan 81m2 u Lakting zgradi -Laktaši","https://www.olx.ba/artikal/49581985/prodajem-stan-81m2-u-lakting-zgradi-laktasi/",202500,TRUE,"korišteno","Laktaši",NA,"Trosoban (3)","Namješten","08.09.2022.",937,2934,NA,"3","Laktaši","2022-09-08",4,"Others",44.9086,17.3014,"Bosnia And Herzegovina","minor",NA,NA
"AD COMPANY prodaje : dvoetažni stan, Otes, Ilidža(2025)","https://www.olx.ba/artikal/46789222/ad-company-prodaje-dvoetazni-stan-otes-ilidza-2025/",130000,TRUE,"korišteno","Ilidža",NA,"Trosoban (3)","Namješten","11.02.2022.",4222,2936,NA,"3","Ilidža","2022-02-11",224,"Big Cities",43.8331,18.3039,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/ Stan 46 m2 / Dobrinja IV/I.Sarajevo","https://www.olx.ba/artikal/49586100/total-pro-stan-46-m2-dobrinja-iv-i-sarajevo/",115000,TRUE,"korišteno","Lukavica",NA,"Dvosoban (2)","Polunamješten","08.09.2022.",1341,2944,NA,"2","Lukavica","2022-09-08",74,"Big Cities",43.8208,18.3803,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/ Jednosoban stan 38 m2 / Dobrinja 5","https://www.olx.ba/artikal/49571498/total-pro-jednosoban-stan-38-m2-dobrinja-5/",119000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Jednosoban (1)","Nenamješten","07.09.2022.",5518,2949,NA,"1","Sarajevo","2022-09-07",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan S8 51,82 m2 | Vogošća | Novogradnja | Rondo Lux","https://www.olx.ba/artikal/46771845/stan-s8-51-82-m2-vogosca-novogradnja-rondo-lux/",124368,TRUE,"novo","Vogošća",NA,"Trosoban (3)","Nenamješten","10.02.2022.",1805,2953,NA,"3","Vogošća","2022-02-10",102,"Big Cities",43.9,18.35,"Bosnia And Herzegovina","minor",NA,NA
"TOTAL PRO/Dvosoban stan 55 m2 / Dobrinja","https://www.olx.ba/artikal/49567697/total-pro-dvosoban-stan-55-m2-dobrinja/",145000,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Dvosoban (2)","Nenamješten","07.09.2022.",1569,2957,NA,"2","Sarajevo","2022-09-07",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Troiposoban stan 132 m2 /Titova/ Centar","https://www.olx.ba/artikal/49481001/total-pro-troiposoban-stan-132-m2-titova-centar/",487000,TRUE,"korišteno","Sarajevo - Centar",NA,"Četverosoban (4)","Nenamješten","31.08.2022.",1045,2986,NA,"4","Sarajevo","2022-08-31",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Dvosoban stan 76 m2 / Čengić Vila","https://www.olx.ba/artikal/49479788/total-pro-dvosoban-stan-76-m2-cengic-vila/",210000,TRUE,"korišteno","Novo Sarajevo",NA,"Dvosoban (2)","Nenamješten","31.08.2022.",898,2987,NA,"2","Sarajevo","2022-08-31",248,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Trosoban Stan, Trg ZAVNOBIH-A, Alipašino polje, B faza","https://www.olx.ba/artikal/49363108/trosoban-stan-trg-zavnobih-a-alipasino-polje-b-faza/",194900,TRUE,"korišteno","Sarajevo, Novi Grad",NA,"Trosoban (3)","Polunamješten","22.08.2022.",1261,3011,NA,"3","Sarajevo","2022-08-22",291,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Četverosoban stan 90 m2 - 115 m2 / Titova","https://www.olx.ba/artikal/49276304/total-pro-cetverosoban-stan-90-m2-115-m2-titova/",405000,TRUE,"korišteno","Sarajevo - Centar",NA,"Četverosoban (4)","Nenamješten","15.08.2022.",676,3043,NA,"4","Sarajevo","2022-08-15",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"Stan 100m2","https://www.olx.ba/artikal/48621146/stan-100m2/",195000,TRUE,"korišteno","Grad Mostar",NA,"Dvosoban (2)","Nenamješten","24.06.2022.",6409,3115,NA,"2","Grad Mostar","2022-06-24",44,"Big Cities",43.3494,17.8125,"Bosnia And Herzegovina","minor",163067,104518
"TOTAL PRO/Stan 150m2/Garaža/Titova /Centar/Sarajevo","https://www.olx.ba/artikal/44039903/total-pro-stan-150m2-garaza-titova-centar-sarajevo/",710000,TRUE,"korišteno","Sarajevo - Centar",NA,"Četverosoban (4)","Nenamješten","23.07.2021.",5200,3118,NA,"4","Sarajevo","2021-07-23",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"TOTAL PRO/ Stan 82 m2 /Markale /Centar/Sarajevo","https://www.olx.ba/artikal/46408925/total-pro-stan-82-m2-markale-centar-sarajevo/",390000,TRUE,"korišteno","Sarajevo - Centar",NA,"Trosoban (3)","Nenamješten","20.01.2022.",2505,3129,NA,"3","Sarajevo","2022-01-20",392,"Sarajevo",43.8667,18.4167,"Bosnia And Herzegovina","primary",275524,275524
"STAN 46m2 NASELJE MEJDAN - OBILICEVO","https://www.olx.ba/artikal/48830847/stan-46m2-naselje-mejdan-obilicevo/",196893,TRUE,"novo","Banja Luka",NA,"Dvosoban (2)","Namješten","12.07.2022.",912,3154,NA,"2","Banja Luka","2022-07-12",421,"Big Cities",44.7667,17.1833,"Bosnia And Herzegovina","admin",199191,199191
