price,status,city,size,equipped,pricePerSquareMeter,cityShort,count,cityCat,capital,population,year,month,numOfRooms
215000,0,Novo Sarajevo,65,0,3307.69,Sarajevo,248,Sarajevo,primary,275524,2022,11,3
225000,1,Ilidza,68,2,3308.82,Ilidza,224,Big Cities,minor,66730,2022,11,3
235000,0,Stari Grad,71,0,3309.86,Sarajevo,131,Sarajevo,primary,275524,2021,12,3
155628,1,Banja Luka,47,0,3311.23,Banja Luka,421,Big Cities,admin,185042,2022,12,2
255000,0,Ilidza,77,2,3311.69,Ilidza,224,Big Cities,minor,66730,2022,12,3
255000,0,Ilidza,77,2,3311.69,Ilidza,224,Big Cities,minor,66730,2022,10,3
255000,0,Ilidza,77,2,3311.69,Ilidza,224,Big Cities,minor,66730,2022,10,3
159000,0,Ilidza,48,2,3312.5,Ilidza,224,Big Cities,minor,66730,2022,10,2
231990,1,Banja Luka,70,0,3314.14,Banja Luka,421,Big Cities,admin,185042,2022,8,3
232188,1,Banja Luka,70,0,3316.97,Banja Luka,421,Big Cities,admin,185042,2022,4,3
195900,0,Novo Sarajevo,59,0,3320.34,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
195900,0,Novo Sarajevo,59,0,3320.34,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
279000,0,Ilidza,84,2,3321.43,Ilidza,224,Big Cities,minor,66730,2022,6,3
143000,0,"Sarajevo, Novi Grad",43,1,3325.58,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
143000,0,"Sarajevo, Novi Grad",43,0,3325.58,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
126500,0,Stari Grad,38,1,3328.95,Sarajevo,131,Sarajevo,primary,275524,2022,9,1
126500,1,Stari Grad,38,1,3328.95,Sarajevo,131,Sarajevo,primary,275524,2022,8,2
329736,1,Banja Luka,99,0,3330.67,Banja Luka,421,Big Cities,admin,185042,2022,7,4
119988,1,Banja Luka,36,0,3333,Banja Luka,421,Big Cities,admin,185042,2022,10,2
400000,0,Stari Grad,120,1,3333.33,Sarajevo,131,Sarajevo,primary,275524,2022,10,4
220000,0,"Sarajevo, Novi Grad",66,2,3333.33,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
180000,0,Novo Sarajevo,54,2,3333.33,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
220000,0,Banja Luka,66,0,3333.33,Banja Luka,421,Big Cities,admin,185042,2022,5,3
390000,0,Brcko,117,2,3333.33,Brcko,199,Big Cities,admin,83516,2016,4,3
250000,0,Novo Sarajevo,75,2,3333.33,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
300000,0,Sarajevo - Centar,90,1,3333.33,Sarajevo,392,Sarajevo,primary,275524,2022,11,2
203742,1,Banja Luka,61,0,3340.03,Banja Luka,421,Big Cities,admin,185042,2022,4,3
224000,1,Banja Luka,67,0,3343.28,Banja Luka,421,Big Cities,admin,185042,2020,8,3
375000,0,Stari Grad,112,0,3348.21,Sarajevo,131,Sarajevo,primary,275524,2022,2,5
231150,0,Banja Luka,69,2,3350,Banja Luka,421,Big Cities,admin,185042,2022,9,2
124000,0,Ilidza,37,2,3351.35,Ilidza,224,Big Cities,minor,66730,2022,11,1
259000,0,Stari Grad,77.26,2,3352.32,Sarajevo,131,Sarajevo,primary,275524,2022,9,4
185000,0,"Sarajevo, Novi Grad",55,0,3363.64,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
185000,0,"Sarajevo, Novi Grad",55,0,3363.64,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
212000,0,Novo Sarajevo,63,0,3365.08,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
165000,0,Ilidza,49,2,3367.35,Ilidza,224,Big Cities,minor,66730,2022,12,2
163000,0,Tuzla,48.4,2,3367.77,Tuzla,199,Big Cities,minor,110979,2022,11,2
155000,0,Novo Sarajevo,46,2,3369.57,Sarajevo,248,Sarajevo,primary,275524,2022,12,1
145000,0,Ilidza,43,2,3372.09,Ilidza,224,Big Cities,minor,66730,2022,12,1
270000,0,Sarajevo - Centar,80,2,3375,Sarajevo,392,Sarajevo,primary,275524,2021,6,3
270000,0,Banja Luka,80,0,3375,Banja Luka,421,Big Cities,admin,185042,2022,8,2
270000,0,Banja Luka,80,1,3375,Banja Luka,421,Big Cities,admin,185042,2021,3,4
260000,0,Ilidza,77,2,3376.62,Ilidza,224,Big Cities,minor,66730,2022,10,3
179200,1,Banja Luka,53,0,3381.13,Banja Luka,421,Big Cities,admin,185042,2022,12,3
226650,1,Banja Luka,67,0,3382.84,Banja Luka,421,Big Cities,admin,185042,2021,11,2
195000,0,Ilidza,57.59,2,3386,Ilidza,224,Big Cities,minor,66730,2022,10,2
213384,1,Banja Luka,63,0,3387.05,Banja Luka,421,Big Cities,admin,185042,2022,3,3
183000,0,Novo Sarajevo,54,0,3388.89,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
183000,0,Novo Sarajevo,54,2,3388.89,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
183000,0,Novo Sarajevo,54,1,3388.89,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
200000,0,Sarajevo - Centar,59,1,3389.83,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
200000,0,Stari Grad,59,0,3389.83,Sarajevo,131,Sarajevo,primary,275524,2022,1,2
169500,0,Zenica,50,2,3390,Zenica,70,Big Cities,minor,110663,2022,12,3
295000,0,Sarajevo - Centar,87,1,3390.8,Sarajevo,392,Sarajevo,primary,275524,2021,12,3
295000,0,Sarajevo - Centar,87,2,3390.8,Sarajevo,392,Sarajevo,primary,275524,2022,6,3
146000,0,Ilidza,43,2,3395.35,Ilidza,224,Big Cities,minor,66730,2022,10,2
146000,0,Ilidza,43,2,3395.35,Ilidza,224,Big Cities,minor,66730,2022,9,2
227500,0,Novo Sarajevo,67,2,3395.52,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
227500,0,Novo Sarajevo,67,2,3395.52,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
227500,0,Novo Sarajevo,67,1,3395.52,Sarajevo,248,Sarajevo,primary,275524,2022,3,3
319362,1,Ilidza,94,0,3397.47,Ilidza,224,Big Cities,minor,66730,2021,11,3
448494,1,Ilidza,132,0,3397.68,Ilidza,224,Big Cities,minor,66730,2022,6,4
428125,1,Ilidza,126,0,3397.82,Ilidza,224,Big Cities,minor,66730,2022,6,4
187000,0,"Sarajevo, Novi Grad",55,0,3400,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
309400,1,Ilidza,91,0,3400,Ilidza,224,Big Cities,minor,66730,2022,1,3
330000,0,Stari Grad,97,2,3402.06,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
235000,0,"Sarajevo, Novi Grad",69.04,2,3403.82,Sarajevo,291,Sarajevo,primary,275524,2022,8,2
150000,1,Banja Luka,44,2,3409.09,Banja Luka,421,Big Cities,admin,185042,2022,6,2
300000,0,Sarajevo - Centar,88,1,3409.09,Sarajevo,392,Sarajevo,primary,275524,2022,11,4
307000,0,Sarajevo - Centar,90,1,3411.11,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
198000,1,Ilidza,58,2,3413.79,Ilidza,224,Big Cities,minor,66730,2022,10,2
239000,0,Banja Luka,70,2,3414.29,Banja Luka,421,Big Cities,admin,185042,2022,3,3
246000,0,Sarajevo - Centar,72,1,3416.67,Sarajevo,392,Sarajevo,primary,275524,2022,5,3
130000,0,Sarajevo - Centar,38,0,3421.05,Sarajevo,392,Sarajevo,primary,275524,2022,2,1
130000,0,Sarajevo - Centar,38,0,3421.05,Sarajevo,392,Sarajevo,primary,275524,2022,3,1
133500,0,"Sarajevo, Novi Grad",39,2,3423.08,Sarajevo,291,Sarajevo,primary,275524,2022,12,1
250000,0,Sarajevo - Centar,73,0,3424.66,Sarajevo,392,Sarajevo,primary,275524,2021,8,3
209000,0,Novo Sarajevo,61,2,3426.23,Sarajevo,248,Sarajevo,primary,275524,2022,8,2
199000,0,Novo Sarajevo,58,0,3431.03,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
350000,0,Banja Luka,102,1,3431.37,Banja Luka,421,Big Cities,admin,185042,2022,12,4
350000,0,Banja Luka,102,1,3431.37,Banja Luka,421,Big Cities,admin,185042,2022,11,4
230000,0,Ilidza,67,1,3432.84,Ilidza,224,Big Cities,minor,66730,2022,12,2
285000,0,Sarajevo - Centar,83,2,3433.73,Sarajevo,392,Sarajevo,primary,275524,2022,10,4
182000,0,Novo Sarajevo,53,0,3433.96,Sarajevo,248,Sarajevo,primary,275524,2022,8,2
299000,0,Sarajevo - Centar,87,2,3436.78,Sarajevo,392,Sarajevo,primary,275524,2021,5,3
299000,0,Sarajevo - Centar,87,2,3436.78,Sarajevo,392,Sarajevo,primary,275524,2021,8,3
220000,0,"Sarajevo, Novi Grad",64,1,3437.5,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
344000,0,Sarajevo - Centar,100,0,3440,Sarajevo,392,Sarajevo,primary,275524,2022,8,5
289000,0,Sarajevo - Centar,84,0,3440.48,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
179000,0,Ilidza,52,2,3442.31,Ilidza,224,Big Cities,minor,66730,2022,8,4
210000,0,Novo Sarajevo,61,0,3442.62,Sarajevo,248,Sarajevo,primary,275524,2022,8,3
155000,0,Ilidza,45,2,3444.44,Ilidza,224,Big Cities,minor,66730,2022,12,2
279000,0,Novo Sarajevo,81,2,3444.44,Sarajevo,248,Sarajevo,primary,275524,2022,4,3
155000,0,Banja Luka,45,2,3444.44,Banja Luka,421,Big Cities,admin,185042,2022,10,3
310000,0,Banja Luka,90,2,3444.44,Banja Luka,421,Big Cities,admin,185042,2021,5,4
255000,0,Ilidza,74,0,3445.95,Ilidza,224,Big Cities,minor,66730,2022,12,3
255000,1,Ilidza,74,1,3445.95,Ilidza,224,Big Cities,minor,66730,2022,12,3
255000,0,Ilidza,74,0,3445.95,Ilidza,224,Big Cities,minor,66730,2022,12,3
255000,0,Ilidza,74,1,3445.95,Ilidza,224,Big Cities,minor,66730,2022,11,3
227500,1,Banja Luka,66,0,3446.97,Banja Luka,421,Big Cities,admin,185042,2022,8,3
227500,1,Banja Luka,66,0,3446.97,Banja Luka,421,Big Cities,admin,185042,2021,1,3
131000,0,Sarajevo - Centar,38,0,3447.37,Sarajevo,392,Sarajevo,primary,275524,2022,7,1
145000,1,Zivinice,42,0,3452.38,Zivinice,9,Others,minor,57765,2022,12,2
380000,0,Sarajevo - Centar,110,1,3454.55,Sarajevo,392,Sarajevo,primary,275524,2022,10,4
380000,0,Sarajevo - Centar,110,2,3454.55,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
235000,0,"Sarajevo, Novi Grad",68,2,3455.88,Sarajevo,291,Sarajevo,primary,275524,2022,8,2
159000,0,Novo Sarajevo,46,0,3456.52,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
135000,0,Lukavica,39,2,3461.54,Lukavica,74,Big Cities,minor,7785,2021,10,2
135000,1,Lukavica,39,2,3461.54,Lukavica,74,Big Cities,minor,7785,2021,10,2
135000,0,Lukavica,39,2,3461.54,Lukavica,74,Big Cities,minor,7785,2021,10,2
135000,0,"Sarajevo, Novi Grad",39,0,3461.54,Sarajevo,291,Sarajevo,primary,275524,2022,11,1
180000,1,Trebinje,52,2,3461.54,Trebinje,16,Others,minor,29198,2022,12,2
135000,0,Lukavica,39,2,3461.54,Lukavica,74,Big Cities,minor,7785,2021,10,1
138500,0,"Sarajevo, Novi Grad",40,0,3462.5,Sarajevo,291,Sarajevo,primary,275524,2022,11,1
128150,0,Banja Luka,37,2,3463.51,Banja Luka,421,Big Cities,admin,185042,2022,8,1
215000,0,Banja Luka,62,2,3467.74,Banja Luka,421,Big Cities,admin,185042,2022,12,2
170000,0,Hadzici,49,2,3469.39,Hadzici,6,Others,minor,23891,2022,4,1
170000,0,Ilidza,49,2,3469.39,Ilidza,224,Big Cities,minor,66730,2022,11,2
111038,1,Banja Luka,32,0,3469.94,Banja Luka,421,Big Cities,admin,185042,2022,11,1
198000,0,"Sarajevo, Novi Grad",57,2,3473.68,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
205000,0,Banja Luka,59,1,3474.58,Banja Luka,421,Big Cities,admin,185042,2022,12,3
276570,1,Ilidza,79.51,0,3478.43,Ilidza,224,Big Cities,minor,66730,2022,6,3
115000,0,Ilidza,33,2,3484.85,Ilidza,224,Big Cities,minor,66730,2022,12,1
230000,0,Banja Luka,66,1,3484.85,Banja Luka,421,Big Cities,admin,185042,2022,3,3
230000,0,Banja Luka,66,0,3484.85,Banja Luka,421,Big Cities,admin,185042,2022,7,3
230000,0,Stari Grad,66,0,3484.85,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
230000,1,Banja Luka,66,0,3484.85,Banja Luka,421,Big Cities,admin,185042,2022,10,3
359000,0,Sarajevo - Centar,103,2,3485.44,Sarajevo,392,Sarajevo,primary,275524,2022,5,4
219660,1,Banja Luka,63,0,3486.67,Banja Luka,421,Big Cities,admin,185042,2022,5,2
320775,1,Banja Luka,92,0,3486.68,Banja Luka,421,Big Cities,admin,185042,2022,11,4
300000,0,Sarajevo - Centar,86,2,3488.37,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
199000,0,Banja Luka,57,2,3491.23,Banja Luka,421,Big Cities,admin,185042,2022,9,2
345660,1,Banja Luka,99,0,3491.52,Banja Luka,421,Big Cities,admin,185042,2020,8,4
220000,0,Ilidza,63,2,3492.06,Ilidza,224,Big Cities,minor,66730,2022,8,2
360000,0,Sarajevo - Centar,103,0,3495.15,Sarajevo,392,Sarajevo,primary,275524,2021,12,3
230895,1,Banja Luka,66,0,3498.41,Banja Luka,421,Big Cities,admin,185042,2022,9,3
199500,0,Novo Sarajevo,57,0,3500,Sarajevo,248,Sarajevo,primary,275524,2022,11,2
189000,0,Novo Sarajevo,54,0,3500,Sarajevo,248,Sarajevo,primary,275524,2022,12,2
199500,0,Banja Luka,57,1,3500,Banja Luka,421,Big Cities,admin,185042,2022,11,3
238000,0,Novo Sarajevo,68,2,3500,Sarajevo,248,Sarajevo,primary,275524,2022,8,3
266000,1,Banja Luka,76,0,3500,Banja Luka,421,Big Cities,admin,185042,2022,8,4
581000,1,Banja Luka,166,0,3500,Banja Luka,421,Big Cities,admin,185042,2022,12,4
406000,1,Banja Luka,116,0,3500,Banja Luka,421,Big Cities,admin,185042,2022,6,3
210000,0,Banja Luka,60,0,3500,Banja Luka,421,Big Cities,admin,185042,2022,4,2
147000,0,Sarajevo - Centar,42,2,3500,Sarajevo,392,Sarajevo,primary,275524,2021,9,1
329490,1,Ilidza,94.14,0,3500,Ilidza,224,Big Cities,minor,66730,2022,11,2
371000,0,Sarajevo - Centar,106,0,3500,Sarajevo,392,Sarajevo,primary,275524,2019,10,4
378000,1,"Sarajevo, Novi Grad",108,2,3500,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
140000,0,Ilidza,40,2,3500,Ilidza,224,Big Cities,minor,66730,2022,12,1
297500,0,Banja Luka,85,2,3500,Banja Luka,421,Big Cities,admin,185042,2022,11,3
350000,0,Banja Luka,100,1,3500,Banja Luka,421,Big Cities,admin,185042,2022,8,4
112000,0,Sarajevo - Centar,32,2,3500,Sarajevo,392,Sarajevo,primary,275524,2022,7,1
185500,0,Banja Luka,53,0,3500,Banja Luka,421,Big Cities,admin,185042,2022,8,1
246470,1,Banja Luka,70.36,0,3502.98,Banja Luka,421,Big Cities,admin,185042,2022,4,3
609665,1,Banja Luka,174,0,3503.82,Banja Luka,421,Big Cities,admin,185042,2022,12,4
340000,0,Banja Luka,97,1,3505.15,Banja Luka,421,Big Cities,admin,185042,2022,11,3
326000,1,Lukavica,93,2,3505.38,Lukavica,74,Big Cities,minor,7785,2022,12,4
466585,1,Banja Luka,133,0,3508.16,Banja Luka,421,Big Cities,admin,185042,2022,2,5
266840,1,Banja Luka,76,0,3511.05,Banja Luka,421,Big Cities,admin,185042,2021,1,4
267000,1,Banja Luka,76,0,3513.16,Banja Luka,421,Big Cities,admin,185042,2022,9,3
239000,0,"Sarajevo, Novi Grad",68,2,3514.71,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
256700,0,"Sarajevo, Novi Grad",73,1,3516.44,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
320000,1,Ilidza,91,0,3516.48,Ilidza,224,Big Cities,minor,66730,2022,10,4
320000,0,Ilidza,91,0,3516.48,Ilidza,224,Big Cities,minor,66730,2022,12,4
299000,0,Novo Sarajevo,85,0,3517.65,Sarajevo,248,Sarajevo,primary,275524,2022,8,4
190000,0,"Sarajevo, Novi Grad",54,2,3518.52,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
246470,1,Banja Luka,70,0,3521,Banja Luka,421,Big Cities,admin,185042,2022,5,3
246470,1,Banja Luka,70,0,3521,Banja Luka,421,Big Cities,admin,185042,2022,4,3
148000,0,"Sarajevo, Novi Grad",42,2,3523.81,Sarajevo,291,Sarajevo,primary,275524,2022,12,2
270000,1,Ilidza,76.51,1,3528.95,Ilidza,224,Big Cities,minor,66730,2022,11,4
420000,1,Ilidza,119,0,3529.41,Ilidza,224,Big Cities,minor,66730,2021,11,4
240000,0,Banja Luka,68,2,3529.41,Banja Luka,421,Big Cities,admin,185042,2022,5,2
265000,0,Tuzla,75,1,3533.33,Tuzla,199,Big Cities,minor,110979,2022,12,3
265000,0,Sarajevo - Centar,75,0,3533.33,Sarajevo,392,Sarajevo,primary,275524,2022,5,4
350000,0,Novo Sarajevo,99,2,3535.35,Sarajevo,248,Sarajevo,primary,275524,2021,12,3
297000,0,Zenica,84,2,3535.71,Zenica,70,Big Cities,minor,110663,2022,12,3
230000,0,Stari Grad,65,2,3538.46,Sarajevo,131,Sarajevo,primary,275524,2020,9,3
170000,1,Banja Luka,48,0,3541.67,Banja Luka,421,Big Cities,admin,185042,2022,3,1
159530,1,Banja Luka,45,0,3545.11,Banja Luka,421,Big Cities,admin,185042,2022,12,2
227000,0,Banja Luka,64,2,3546.88,Banja Luka,421,Big Cities,admin,185042,2022,9,3
258990,0,Sarajevo - Centar,73,0,3547.81,Sarajevo,392,Sarajevo,primary,275524,2021,8,3
234193,1,Banja Luka,66,0,3548.38,Banja Luka,421,Big Cities,admin,185042,2022,12,3
234193,1,Banja Luka,65.97,0,3549.99,Banja Luka,421,Big Cities,admin,185042,2022,10,3
259150,1,"Sarajevo, Novi Grad",73,1,3550,Sarajevo,291,Sarajevo,primary,275524,2022,12,3
135000,0,"Sarajevo, Novi Grad",38,2,3552.63,Sarajevo,291,Sarajevo,primary,275524,2022,10,1
135000,0,"Sarajevo, Novi Grad",38,0,3552.63,Sarajevo,291,Sarajevo,primary,275524,2022,11,1
295000,0,Sarajevo - Centar,83,1,3554.22,Sarajevo,392,Sarajevo,primary,275524,2022,10,3
320000,0,Ilidza,90,2,3555.56,Ilidza,224,Big Cities,minor,66730,2022,3,3
320000,0,Sarajevo - Centar,90,1,3555.56,Sarajevo,392,Sarajevo,primary,275524,2021,11,4
160000,0,Novo Sarajevo,45,0,3555.56,Sarajevo,248,Sarajevo,primary,275524,2022,10,2
185000,0,Novo Sarajevo,52,0,3557.69,Sarajevo,248,Sarajevo,primary,275524,2022,12,3
420000,0,Novo Sarajevo,118,2,3559.32,Sarajevo,248,Sarajevo,primary,275524,2021,2,3
299000,0,Sarajevo - Centar,84,0,3559.52,Sarajevo,392,Sarajevo,primary,275524,2022,11,4
285000,0,Banja Luka,80,2,3562.5,Banja Luka,421,Big Cities,admin,185042,2022,7,3
253000,0,"Sarajevo, Novi Grad",71,0,3563.38,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
360000,0,Banja Luka,101,2,3564.36,Banja Luka,421,Big Cities,admin,185042,2022,9,4
360000,1,Banja Luka,101,0,3564.36,Banja Luka,421,Big Cities,admin,185042,2022,11,4
132000,0,Banja Luka,37,2,3567.57,Banja Luka,421,Big Cities,admin,185042,2022,12,1
290000,0,Sarajevo - Centar,81.2,0,3571.43,Sarajevo,392,Sarajevo,primary,275524,2020,5,3
150000,0,Ilidza,42,0,3571.43,Ilidza,224,Big Cities,minor,66730,2022,12,2
275000,0,Stari Grad,77,1,3571.43,Sarajevo,131,Sarajevo,primary,275524,2022,12,3
125000,0,Ilidza,35,2,3571.43,Ilidza,224,Big Cities,minor,66730,2022,11,2
175000,0,Sarajevo - Centar,49,1,3571.43,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
275000,0,Stari Grad,77,1,3571.43,Sarajevo,131,Sarajevo,primary,275524,2022,8,3
200000,0,Ilidza,56,0,3571.43,Ilidza,224,Big Cities,minor,66730,2021,11,2
451000,1,Banja Luka,126,0,3579.37,Banja Luka,421,Big Cities,admin,185042,2020,6,4
179000,0,Sarajevo - Centar,50,2,3580,Sarajevo,392,Sarajevo,primary,275524,2022,10,2
430000,0,Sarajevo - Centar,120,0,3583.33,Sarajevo,392,Sarajevo,primary,275524,2022,8,5
160000,0,Tuzla,44.6,1,3587.44,Tuzla,199,Big Cities,minor,110979,2022,11,2
183000,0,Sarajevo - Centar,51,2,3588.24,Sarajevo,392,Sarajevo,primary,275524,2022,6,2
223000,0,Banja Luka,62,2,3596.77,Banja Luka,421,Big Cities,admin,185042,2022,10,2
475000,1,Ilidza,132,0,3598.48,Ilidza,224,Big Cities,minor,66730,2020,2,4
190750,0,"Sarajevo, Novi Grad",53,2,3599.06,Sarajevo,291,Sarajevo,primary,275524,2020,1,2
270000,0,Sarajevo - Centar,75,0,3600,Sarajevo,392,Sarajevo,primary,275524,2022,1,3
450000,0,Stari Grad,125,1,3600,Sarajevo,131,Sarajevo,primary,275524,2022,11,5
172800,1,Banja Luka,48,0,3600,Banja Luka,421,Big Cities,admin,185042,2022,5,1
119160,1,"Sarajevo, Novi Grad",33.1,0,3600,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
280800,0,Ilidza,78,2,3600,Ilidza,224,Big Cities,minor,66730,2020,6,3
199044,1,"Sarajevo, Novi Grad",55.29,0,3600,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
258480,1,"Sarajevo, Novi Grad",71.8,0,3600,Sarajevo,291,Sarajevo,primary,275524,2022,11,3
172440,1,"Sarajevo, Novi Grad",47.9,0,3600,Sarajevo,291,Sarajevo,primary,275524,2022,11,2
453600,1,Ilidza,126,0,3600,Ilidza,224,Big Cities,minor,66730,2020,2,4
285192,1,Ilidza,79.22,0,3600,Ilidza,224,Big Cities,minor,66730,2022,11,3
323352,1,Ilidza,89.82,0,3600,Ilidza,224,Big Cities,minor,66730,2021,11,3
353000,0,Novo Sarajevo,98,0,3602.04,Sarajevo,248,Sarajevo,primary,275524,2022,9,3
209000,0,Stari Grad,58,2,3603.45,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
212640,1,Banja Luka,59,0,3604.07,Banja Luka,421,Big Cities,admin,185042,2021,9,2
284900,0,Trebinje,79,2,3606.33,Trebinje,16,Others,minor,29198,2022,12,2
339000,0,Stari Grad,94,2,3606.38,Sarajevo,131,Sarajevo,primary,275524,2022,10,4
300000,0,Sarajevo - Centar,83,2,3614.46,Sarajevo,392,Sarajevo,primary,275524,2022,8,3
398000,0,Sarajevo - Centar,110,2,3618.18,Sarajevo,392,Sarajevo,primary,275524,2019,9,4
275000,0,Ilidza,76,1,3618.42,Ilidza,224,Big Cities,minor,66730,2022,12,4
257000,0,Sarajevo - Centar,71,2,3619.72,Sarajevo,392,Sarajevo,primary,275524,2021,7,2
210000,0,Novo Sarajevo,58,2,3620.69,Sarajevo,248,Sarajevo,primary,275524,2022,5,2
250000,0,"Sarajevo, Novi Grad",69,2,3623.19,Sarajevo,291,Sarajevo,primary,275524,2022,8,3
330000,0,"Sarajevo, Novi Grad",91,1,3626.37,Sarajevo,291,Sarajevo,primary,275524,2022,7,4
330000,0,"Sarajevo, Novi Grad",91,1,3626.37,Sarajevo,291,Sarajevo,primary,275524,2022,7,4
330000,0,"Sarajevo, Novi Grad",91,2,3626.37,Sarajevo,291,Sarajevo,primary,275524,2022,7,4
399000,0,Banja Luka,110,2,3627.27,Banja Luka,421,Big Cities,admin,185042,2022,10,4
370000,0,Ilidza,102,1,3627.45,Ilidza,224,Big Cities,minor,66730,2022,12,4
185000,0,Sarajevo - Centar,51,2,3627.45,Sarajevo,392,Sarajevo,primary,275524,2022,2,2
265000,0,Sarajevo - Centar,73,0,3630.14,Sarajevo,392,Sarajevo,primary,275524,2022,2,3
265000,0,Sarajevo - Centar,73,1,3630.14,Sarajevo,392,Sarajevo,primary,275524,2021,9,3
138000,0,"Sarajevo, Novi Grad",38,0,3631.58,Sarajevo,291,Sarajevo,primary,275524,2022,12,1
138000,0,Novo Sarajevo,38,0,3631.58,Sarajevo,248,Sarajevo,primary,275524,2022,12,1
149000,0,"Sarajevo, Novi Grad",41,2,3634.15,Sarajevo,291,Sarajevo,primary,275524,2022,10,2
149000,0,Ilidza,41,2,3634.15,Ilidza,224,Big Cities,minor,66730,2022,10,2
189000,0,Novo Sarajevo,52,0,3634.62,Sarajevo,248,Sarajevo,primary,275524,2022,5,2
927000,0,Zenica,255,2,3635.29,Zenica,70,Big Cities,minor,110663,2022,4,5
240000,0,Stari Grad,66,0,3636.36,Sarajevo,131,Sarajevo,primary,275524,2022,11,3
240000,1,Banja Luka,66,0,3636.36,Banja Luka,421,Big Cities,admin,185042,2022,12,2
120000,0,"Sarajevo, Novi Grad",33,2,3636.36,Sarajevo,291,Sarajevo,primary,275524,2022,10,1
295000,1,Banja Luka,81,0,3641.98,Banja Luka,421,Big Cities,admin,185042,2022,10,4
175000,0,Banja Luka,48,2,3645.83,Banja Luka,421,Big Cities,admin,185042,2022,10,2
135000,0,Sarajevo - Centar,37,2,3648.65,Sarajevo,392,Sarajevo,primary,275524,2022,9,1
250000,0,Novo Sarajevo,68.5,0,3649.64,Sarajevo,248,Sarajevo,primary,275524,2020,5,3
230000,0,Ilidza,63,2,3650.79,Ilidza,224,Big Cities,minor,66730,2022,12,3
300000,0,Novo Sarajevo,82,2,3658.54,Sarajevo,248,Sarajevo,primary,275524,2022,11,4
399000,0,Stari Grad,109,1,3660.55,Sarajevo,131,Sarajevo,primary,275524,2022,4,4
586000,0,Grad Mostar,160,2,3662.5,Grad Mostar,44,Big Cities,minor,105797,2022,4,4
110000,0,Sarajevo - Centar,30,2,3666.67,Sarajevo,392,Sarajevo,primary,275524,2022,12,2
293373,1,Banja Luka,80,0,3667.16,Banja Luka,421,Big Cities,admin,185042,2022,3,2
180000,0,Banja Luka,49,1,3673.47,Banja Luka,421,Big Cities,admin,185042,2022,11,2
375000,0,Stari Grad,102,0,3676.47,Sarajevo,131,Sarajevo,primary,275524,2022,9,4
228000,0,Banja Luka,62,0,3677.42,Banja Luka,421,Big Cities,admin,185042,2022,11,3
320000,0,Sarajevo - Centar,87,0,3678.16,Sarajevo,392,Sarajevo,primary,275524,2021,10,3
206000,1,Ilidza,56,2,3678.57,Ilidza,224,Big Cities,minor,66730,2022,4,2
206000,0,Novo Sarajevo,56,0,3678.57,Sarajevo,248,Sarajevo,primary,275524,2022,7,2
246886,1,Sarajevo - Centar,67,0,3684.87,Sarajevo,392,Sarajevo,primary,275524,2022,4,3
199000,0,Tuzla,54,2,3685.19,Tuzla,199,Big Cities,minor,110979,2022,9,2
450000,0,Tuzla,122,2,3688.52,Tuzla,199,Big Cities,minor,110979,2022,8,4
177119,1,Banja Luka,48,0,3689.98,Banja Luka,421,Big Cities,admin,185042,2022,12,1
173456,1,Banja Luka,47,0,3690.55,Banja Luka,421,Big Cities,admin,185042,2022,12,2
173456,1,Banja Luka,47,0,3690.55,Banja Luka,421,Big Cities,admin,185042,2022,10,1
